cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed
7.99,83.4,62.9,0,2,8,4,1,0,0.6,7,Information Technology,Male,Tier-2,1
9.34,58.1,82.8,1,1,9,4,2,6,1.2,2,Electrical,Male,Tier-1,1
7.4,69.0,64.5,0,1,11,0,7,0,0.2,1,Civil,Male,Tier-3,0
8.03,60.0,69.7,1,1,13,9,0,5,4.1,2,Electrical,Male,Tier-2,0
8.12,58.8,59.1,1,0,14,6,0,4,0.2,8,Computer Science,Male,Tier-2,1
9.38,79.2,62.8,1,1,14,1,6,1,0.9,8,Electrical,Male,Tier-2,0
9.56,84.8,86.6,0,1,4,1,6,5,0.4,3,Electronics,Male,Tier-2,1
9.25,71.4,88.6,0,2,12,8,6,2,0.1,5,Computer Science,Female,Tier-3,1
6.76,60.8,89.2,0,1,2,0,4,3,0.8,8,Information Technology,Male,Tier-1,1
8.68,62.7,89.2,0,1,1,8,6,0,0.2,2,Electronics,Male,Tier-2,1
8.66,82.5,70.4,0,0,14,5,8,0,1.1,6,Mechanical,Female,Tier-3,0
9.09,79.3,83.7,1,2,10,4,5,5,0.0,7,Computer Science,Male,Tier-2,1
8.5,82.7,88.7,0,0,4,4,5,4,0.7,7,Computer Science,Male,Tier-3,1
8.99,96.7,63.7,0,3,15,4,2,4,0.2,1,Electrical,Female,Tier-3,0
7.5,84.9,77.5,0,1,8,5,6,3,3.0,3,Civil,Male,Tier-3,0
7.64,82.9,73.3,0,0,5,6,5,4,1.2,2,Civil,Male,Tier-2,0
8.8,99.0,50.7,0,2,2,10,4,5,1.4,7,Civil,Male,Tier-2,1
8.52,74.7,79.2,0,1,15,8,2,0,1.2,2,Civil,Male,Tier-2,0
7.74,99.0,65.7,0,1,11,1,2,1,1.1,8,Electrical,Female,Tier-2,1
9.72,95.1,88.7,0,0,4,3,5,1,0.1,3,Civil,Female,Tier-1,0
6.41,74.4,65.1,0,2,4,10,5,4,5.0,1,Information Technology,Male,Tier-2,1
9.72,87.7,79.3,0,1,10,4,4,3,1.1,5,Electronics,Female,Tier-1,1
7.82,75.4,76.5,1,1,5,5,2,6,2.3,5,Electronics,Male,Tier-3,0
8.78,60.8,52.6,1,2,2,6,1,1,0.7,3,Electronics,Female,Tier-1,1
8.9,77.9,70.8,0,1,7,2,3,0,0.3,4,Information Technology,Male,Tier-2,1
8.57,60.4,79.6,0,0,5,2,3,6,0.6,8,Electrical,Female,Tier-2,0
8.94,80.8,88.3,2,1,4,8,1,1,0.5,1,Civil,Male,Tier-3,0
8.83,87.6,75.2,0,1,8,8,8,3,0.0,4,Information Technology,Female,Tier-2,1
8.78,75.4,86.8,0,2,15,1,2,6,1.1,6,Computer Science,Male,Tier-1,1
9.18,80.8,82.0,0,0,2,3,0,4,1.3,7,Computer Science,Female,Tier-3,1
9.48,80.6,82.4,0,1,1,3,4,2,0.0,8,Computer Science,Male,Tier-3,1
7.37,88.1,83.0,2,1,6,4,2,6,0.3,4,Computer Science,Male,Tier-1,1
9.55,79.1,71.4,0,0,10,1,5,5,1.1,4,Mechanical,Female,Tier-3,0
8.07,74.2,62.1,0,0,10,10,0,1,0.4,1,Computer Science,Female,Tier-2,0
9.39,87.6,95.4,0,1,8,10,3,0,2.7,7,Mechanical,Male,Tier-3,0
9.11,79.9,85.0,3,1,7,3,0,3,0.1,4,Information Technology,Male,Tier-2,1
7.8,52.4,74.1,1,1,9,10,0,1,2.6,3,Electrical,Female,Tier-2,0
9.48,73.8,83.0,0,2,1,2,7,6,2.5,8,Electronics,Male,Tier-1,1
9.09,71.8,80.2,1,1,3,10,3,2,3.1,2,Mechanical,Male,Tier-1,0
8.91,79.8,63.9,0,1,9,5,2,4,0.1,7,Electronics,Female,Tier-1,1
8.47,78.5,70.6,0,0,5,3,5,1,0.3,7,Electrical,Female,Tier-1,1
9.13,54.6,92.2,0,0,6,0,8,3,0.3,3,Mechanical,Male,Tier-2,0
7.57,60.1,74.9,0,1,14,2,5,1,2.2,2,Mechanical,Male,Tier-3,0
8.46,66.6,79.9,0,1,11,7,0,4,1.6,5,Electronics,Female,Tier-2,1
7.43,78.8,91.4,1,1,13,2,7,3,0.2,4,Chemical,Male,Tier-2,0
9.68,90.9,74.9,0,1,7,6,0,5,0.2,5,Mechanical,Female,Tier-1,1
8.67,58.8,62.9,0,1,3,1,2,2,0.6,7,Mechanical,Male,Tier-1,1
8.54,69.9,76.5,0,0,7,4,8,0,0.2,5,Computer Science,Male,Tier-3,1
9.14,77.4,67.7,0,1,3,6,3,5,0.6,7,Civil,Male,Tier-2,0
9.78,66.8,56.9,0,1,6,0,7,6,1.9,8,Electronics,Female,Tier-3,0
8.03,79.0,85.4,0,1,8,10,8,4,0.7,1,Information Technology,Female,Tier-3,1
8.86,85.7,71.7,0,1,7,0,7,6,1.3,4,Electronics,Male,Tier-1,1
8.96,68.9,36.2,0,1,5,10,5,6,0.3,8,Mechanical,Male,Tier-2,0
8.87,81.9,78.3,0,0,12,7,8,1,0.3,5,Information Technology,Female,Tier-2,1
6.57,76.6,78.5,0,0,6,1,5,2,0.9,2,Electronics,Male,Tier-2,0
9.34,64.2,99.0,0,0,4,10,4,3,1.9,2,Mechanical,Female,Tier-1,0
9.44,76.3,74.9,0,1,2,3,7,5,0.8,6,Computer Science,Female,Tier-3,1
9.58,83.5,88.9,0,1,7,2,3,3,0.2,1,Civil,Male,Tier-2,0
9.31,95.0,83.4,0,0,4,4,2,3,0.2,5,Computer Science,Male,Tier-1,1
8.31,97.7,67.3,0,4,6,1,3,6,1.0,5,Electronics,Female,Tier-2,1
7.83,71.2,79.5,1,1,10,5,8,1,0.1,5,Information Technology,Male,Tier-3,1
6.67,70.5,72.9,0,0,12,7,3,5,0.1,6,Computer Science,Male,Tier-1,1
9.26,78.5,66.1,0,1,2,4,6,4,0.1,6,Civil,Female,Tier-2,0
8.61,71.5,68.3,0,1,14,6,0,5,0.5,1,Electronics,Female,Tier-1,1
8.8,92.6,66.5,0,1,2,4,5,2,0.4,4,Mechanical,Male,Tier-3,0
8.19,79.2,74.9,0,1,6,5,7,3,0.0,8,Information Technology,Female,Tier-2,1
7.21,78.7,74.9,0,0,8,8,6,0,0.2,8,Civil,Female,Tier-2,0
9.89,85.7,67.9,0,0,1,10,4,4,0.4,5,Computer Science,Male,Tier-3,1
9.6,79.9,72.3,0,0,14,9,3,2,0.6,6,Computer Science,Male,Tier-3,1
9.54,81.7,50.6,0,0,10,10,1,2,0.5,5,Civil,Male,Tier-1,1
9.72,81.2,61.9,0,1,7,0,0,3,0.4,3,Chemical,Female,Tier-3,0
9.06,76.3,71.2,0,1,6,9,0,0,1.7,2,Civil,Female,Tier-2,0
9.09,67.2,96.7,0,1,14,8,4,3,0.5,6,Computer Science,Male,Tier-3,1
8.42,99.0,83.2,1,1,15,2,8,4,1.0,4,Information Technology,Male,Tier-3,1
8.49,67.1,62.3,0,0,5,9,6,1,1.8,4,Civil,Male,Tier-2,0
8.42,97.9,96.0,1,0,13,2,1,4,1.9,4,Chemical,Male,Tier-3,0
9.02,82.1,75.0,0,0,10,3,5,6,1.9,5,Information Technology,Female,Tier-3,1
7.65,70.8,60.2,0,0,13,7,6,0,0.7,3,Information Technology,Male,Tier-2,1
8.86,84.7,74.0,0,1,12,0,7,6,1.1,4,Computer Science,Female,Tier-3,1
7.43,87.4,87.8,0,2,13,3,8,6,0.4,1,Electronics,Female,Tier-1,1
8.65,98.6,60.3,0,1,8,6,2,1,2.0,7,Computer Science,Male,Tier-2,1
9.0,62.2,61.5,0,1,1,2,1,5,0.2,1,Computer Science,Female,Tier-1,1
9.59,76.3,98.5,0,0,5,6,6,5,1.5,6,Civil,Male,Tier-1,1
7.85,94.5,78.9,0,1,12,10,7,6,0.6,2,Information Technology,Male,Tier-1,1
7.97,87.0,68.9,0,1,6,4,8,2,0.4,3,Electrical,Female,Tier-3,1
8.21,83.8,73.6,0,0,4,9,4,3,0.5,4,Mechanical,Female,Tier-2,1
9.14,95.7,78.7,0,2,10,10,8,6,0.9,3,Information Technology,Female,Tier-2,1
7.83,75.8,72.5,0,0,11,8,0,5,2.7,1,Mechanical,Female,Tier-2,0
8.39,49.2,92.5,0,1,12,7,8,4,0.1,6,Electrical,Male,Tier-3,0
9.61,73.6,76.3,0,1,10,10,4,3,2.5,4,Electronics,Male,Tier-2,1
9.47,99.0,83.6,0,2,2,2,1,4,1.7,5,Electronics,Male,Tier-1,1
7.79,81.6,76.1,5,2,13,3,5,3,0.9,1,Computer Science,Male,Tier-3,0
8.4,67.9,74.5,0,3,8,6,0,5,0.1,2,Information Technology,Female,Tier-2,1
9.08,94.0,86.6,0,1,5,1,6,1,1.7,4,Electronics,Male,Tier-1,1
9.82,88.1,86.9,1,1,10,9,6,3,1.2,7,Mechanical,Male,Tier-3,0
9.57,79.8,53.8,0,0,6,10,7,6,0.7,2,Mechanical,Male,Tier-2,1
9.23,85.0,74.7,0,1,9,5,0,6,2.2,6,Chemical,Male,Tier-1,1
8.65,65.8,99.0,3,2,14,8,1,6,1.1,8,Civil,Female,Tier-3,0
7.6,73.7,69.2,1,1,2,8,0,0,0.3,3,Civil,Male,Tier-3,0
7.37,77.2,80.9,0,0,5,5,7,0,0.0,2,Electronics,Male,Tier-3,0
7.89,91.2,91.2,0,0,12,5,7,5,1.4,7,Computer Science,Female,Tier-2,1
8.32,71.4,60.6,0,1,1,5,2,3,0.3,2,Mechanical,Female,Tier-2,0
8.14,77.7,70.1,1,0,3,10,1,5,0.3,7,Information Technology,Male,Tier-2,0
7.75,95.3,54.6,1,0,6,9,8,2,0.6,7,Computer Science,Female,Tier-2,1
7.15,99.0,76.4,1,0,8,5,4,0,1.4,5,Computer Science,Female,Tier-2,1
7.8,67.6,80.0,0,0,12,2,8,4,2.6,2,Mechanical,Male,Tier-3,1
8.94,79.7,83.4,0,0,5,3,1,5,0.2,5,Mechanical,Male,Tier-3,1
8.2,59.9,95.5,0,2,12,5,5,3,2.1,2,Chemical,Male,Tier-1,1
7.16,77.8,75.8,0,1,4,9,0,3,0.9,5,Electrical,Male,Tier-3,0
9.73,74.5,60.0,0,1,5,0,6,0,1.9,1,Electronics,Male,Tier-3,0
7.87,93.0,63.5,0,1,4,0,3,2,1.9,5,Computer Science,Male,Tier-2,1
7.4,63.9,65.1,0,0,2,6,6,4,0.5,1,Information Technology,Female,Tier-1,1
6.59,62.3,77.7,1,2,14,0,8,6,1.1,1,Computer Science,Female,Tier-1,1
9.67,96.3,99.0,0,3,1,4,0,6,2.9,6,Electronics,Female,Tier-2,1
9.43,70.4,74.1,1,0,8,9,0,6,1.1,4,Civil,Male,Tier-3,0
8.74,80.4,92.9,0,0,14,10,6,6,0.6,1,Civil,Male,Tier-1,0
9.62,81.5,73.5,2,1,15,7,1,0,0.5,4,Computer Science,Female,Tier-3,1
7.54,68.6,59.9,0,0,13,5,7,0,0.2,5,Electronics,Female,Tier-3,0
8.53,68.6,64.4,0,2,1,2,3,6,5.0,6,Mechanical,Male,Tier-1,1
8.98,91.5,65.5,0,1,2,1,6,5,1.1,3,Information Technology,Male,Tier-3,1
9.02,86.1,73.4,1,0,5,1,1,1,0.3,8,Electrical,Female,Tier-2,0
8.22,77.8,80.3,0,1,8,3,7,6,0.1,4,Information Technology,Female,Tier-2,1
9.72,76.4,66.4,0,1,10,8,5,6,1.4,6,Electronics,Male,Tier-1,1
8.0,81.8,85.3,3,0,3,8,0,5,1.9,3,Electronics,Male,Tier-3,0
9.82,82.6,88.6,0,2,11,0,8,0,0.6,8,Information Technology,Male,Tier-3,1
9.54,93.1,71.6,1,0,11,4,1,4,3.1,6,Chemical,Female,Tier-3,0
9.39,77.7,86.9,0,3,9,8,3,1,0.4,5,Civil,Female,Tier-2,1
6.93,83.3,49.8,0,0,15,3,8,2,1.4,4,Civil,Male,Tier-3,0
7.98,86.6,44.3,0,1,14,10,7,2,0.3,7,Mechanical,Male,Tier-3,0
7.88,86.8,85.8,0,0,6,6,7,0,0.4,8,Electronics,Male,Tier-2,1
8.28,95.4,69.5,0,1,11,10,3,4,0.9,5,Computer Science,Male,Tier-2,1
8.92,77.8,99.0,0,1,3,5,0,2,0.0,3,Civil,Male,Tier-2,0
7.68,71.2,73.8,0,0,10,3,3,4,0.2,5,Mechanical,Female,Tier-2,0
7.53,73.7,62.0,0,1,7,9,2,5,0.2,3,Computer Science,Male,Tier-2,0
8.31,85.7,96.9,0,0,12,10,2,5,0.4,1,Computer Science,Male,Tier-3,1
7.99,76.7,83.5,0,1,7,6,0,4,1.5,3,Electronics,Male,Tier-3,0
8.9,99.0,95.1,0,1,7,6,8,6,2.4,3,Civil,Male,Tier-1,1
6.45,78.2,67.4,2,1,4,1,2,1,0.0,1,Electronics,Female,Tier-2,0
9.09,66.5,79.7,0,0,14,6,3,0,0.3,4,Electrical,Male,Tier-3,0
9.12,81.9,63.6,0,0,6,8,0,4,0.0,2,Civil,Male,Tier-3,0
8.3,96.5,52.3,0,1,3,5,2,6,2.0,4,Mechanical,Female,Tier-3,1
9.17,68.2,84.7,0,2,14,5,0,4,0.2,2,Information Technology,Female,Tier-3,1
9.32,67.9,69.1,0,2,4,10,3,5,1.5,1,Civil,Male,Tier-1,1
9.21,75.8,62.1,0,1,15,5,6,4,0.0,4,Mechanical,Female,Tier-3,0
9.54,70.2,57.0,1,2,3,1,7,6,0.5,5,Electronics,Male,Tier-2,1
8.8,61.8,77.4,0,2,3,5,7,0,0.4,6,Electronics,Male,Tier-3,0
8.59,59.5,75.8,0,0,1,5,0,1,0.4,7,Computer Science,Female,Tier-3,0
7.86,80.8,68.7,2,0,5,8,5,5,0.8,5,Computer Science,Male,Tier-2,1
6.42,86.6,66.2,0,0,12,1,7,4,0.5,4,Mechanical,Male,Tier-3,0
9.63,69.6,85.0,0,0,3,8,7,3,0.5,5,Electrical,Female,Tier-1,1
8.25,77.2,42.7,0,1,12,4,8,6,0.2,1,Computer Science,Male,Tier-3,1
9.48,80.2,83.2,0,1,1,8,7,5,0.5,5,Electrical,Female,Tier-3,0
8.39,64.7,81.0,0,1,15,9,4,6,1.4,6,Computer Science,Male,Tier-3,1
9.57,88.3,59.0,0,0,9,9,0,6,0.4,8,Electronics,Female,Tier-3,0
8.21,80.5,49.9,0,1,11,1,8,1,1.9,8,Computer Science,Female,Tier-1,1
9.1,84.3,82.7,0,1,12,4,4,0,0.2,6,Electrical,Male,Tier-3,0
8.6,86.2,59.7,2,1,4,10,6,2,1.9,8,Computer Science,Male,Tier-2,1
8.39,99.0,95.5,0,4,12,1,6,4,1.0,8,Information Technology,Female,Tier-2,1
8.09,65.7,99.0,0,0,9,4,3,3,0.6,5,Civil,Male,Tier-1,0
9.11,67.3,80.5,0,0,2,6,7,2,0.0,2,Mechanical,Male,Tier-2,0
8.61,98.2,73.7,0,1,2,6,8,5,0.1,6,Information Technology,Male,Tier-2,1
8.51,85.8,72.2,0,2,4,10,3,2,0.5,2,Civil,Male,Tier-2,0
7.89,78.8,52.8,3,0,4,6,1,4,2.1,3,Mechanical,Male,Tier-2,0
9.56,72.3,71.3,4,1,5,4,3,4,3.1,8,Information Technology,Female,Tier-2,1
9.89,75.2,69.0,0,2,11,6,1,2,2.7,1,Mechanical,Male,Tier-1,0
8.6,75.5,66.7,0,1,1,5,0,6,0.3,5,Information Technology,Male,Tier-3,1
9.63,60.1,80.1,1,0,5,6,0,6,0.3,1,Civil,Female,Tier-3,0
7.67,89.7,76.7,0,1,12,4,3,3,1.3,1,Civil,Female,Tier-3,0
8.72,53.9,85.2,0,0,14,1,8,1,2.8,8,Information Technology,Male,Tier-1,1
7.89,67.8,69.2,0,0,10,8,8,4,0.1,2,Computer Science,Male,Tier-3,1
9.34,72.8,82.8,0,2,2,1,6,6,0.5,6,Civil,Male,Tier-1,1
8.25,99.0,75.1,1,1,5,2,4,4,1.8,7,Information Technology,Male,Tier-3,1
9.07,76.8,82.8,0,0,10,8,5,0,0.7,5,Information Technology,Female,Tier-3,1
9.44,81.8,74.0,1,0,10,1,0,4,1.8,7,Computer Science,Female,Tier-1,1
9.82,67.5,98.1,0,1,6,7,2,0,0.1,8,Mechanical,Male,Tier-3,0
9.71,88.4,43.3,1,1,3,2,0,2,1.5,3,Information Technology,Female,Tier-2,1
6.95,99.0,83.1,0,1,4,5,4,3,0.5,4,Electronics,Male,Tier-2,0
9.19,83.9,86.1,0,1,15,8,3,0,1.2,7,Electrical,Male,Tier-3,0
9.0,74.0,58.5,0,1,5,9,2,0,0.3,8,Computer Science,Male,Tier-3,1
8.94,53.6,98.7,0,4,6,9,5,1,1.2,8,Computer Science,Female,Tier-3,1
9.36,86.3,75.3,0,2,9,2,5,2,1.2,3,Electronics,Female,Tier-3,1
7.95,66.2,73.4,0,0,9,8,8,0,0.5,2,Mechanical,Female,Tier-2,0
9.39,68.9,79.8,0,0,6,6,3,0,3.5,3,Electronics,Male,Tier-2,0
8.24,89.2,86.5,0,0,12,4,8,6,0.0,2,Information Technology,Male,Tier-2,1
7.39,72.3,76.7,0,0,1,7,3,2,1.1,2,Information Technology,Male,Tier-1,1
9.48,76.9,76.3,0,0,6,5,7,4,2.4,7,Computer Science,Female,Tier-2,1
9.54,87.0,85.9,0,1,10,6,7,3,1.9,1,Information Technology,Male,Tier-3,1
9.6,69.5,87.6,0,0,3,2,1,5,0.8,6,Mechanical,Male,Tier-3,0
8.6,62.5,79.4,0,0,5,9,7,5,2.3,5,Electronics,Male,Tier-3,1
9.69,83.6,54.9,0,0,5,10,1,6,0.1,8,Electrical,Female,Tier-1,1
9.55,87.1,61.8,0,0,10,5,7,2,0.8,4,Computer Science,Male,Tier-3,1
9.41,71.1,89.1,0,1,15,10,5,5,4.0,8,Electronics,Male,Tier-2,1
9.53,70.5,71.4,0,0,4,2,2,1,4.8,2,Mechanical,Female,Tier-3,0
8.54,64.8,67.2,0,3,3,6,6,5,1.1,2,Information Technology,Female,Tier-2,1
8.24,86.6,80.7,0,0,1,9,5,1,0.2,8,Information Technology,Male,Tier-1,1
9.1,99.0,79.1,0,2,7,5,2,3,0.1,7,Computer Science,Male,Tier-3,1
9.76,89.2,72.2,0,0,13,9,4,1,2.6,7,Electrical,Male,Tier-3,0
9.11,76.9,84.7,0,1,8,7,3,6,2.1,8,Computer Science,Male,Tier-1,1
8.8,86.6,58.5,0,0,5,7,5,2,0.4,1,Chemical,Female,Tier-2,0
9.4,68.0,52.5,0,2,8,5,0,6,2.7,4,Electronics,Male,Tier-3,0
8.2,82.4,94.5,0,0,4,1,0,6,0.1,2,Chemical,Male,Tier-3,0
9.63,65.0,60.4,0,3,8,9,7,4,0.3,5,Computer Science,Male,Tier-3,1
8.34,76.5,55.8,1,0,3,9,7,5,1.0,7,Electronics,Male,Tier-3,0
9.58,90.9,70.8,1,0,8,5,8,1,0.2,7,Mechanical,Male,Tier-2,0
9.58,87.7,74.6,0,1,6,0,7,2,4.5,5,Electronics,Male,Tier-2,1
9.36,84.8,68.8,1,1,9,5,1,1,0.3,1,Electronics,Female,Tier-3,0
9.32,83.0,72.0,0,3,13,5,4,0,0.3,2,Electronics,Male,Tier-3,1
7.82,69.2,56.5,0,1,5,5,7,0,0.6,4,Computer Science,Female,Tier-3,1
9.73,79.7,84.3,2,1,1,8,8,4,1.5,1,Electronics,Female,Tier-3,0
6.76,87.4,55.1,1,1,8,3,5,6,0.1,1,Electronics,Female,Tier-2,0
8.92,75.1,75.3,0,1,15,10,3,5,1.1,7,Information Technology,Male,Tier-2,1
9.39,75.5,78.0,0,1,11,6,8,0,0.1,3,Electronics,Male,Tier-3,0
8.59,72.4,83.4,1,0,3,10,3,0,0.1,8,Information Technology,Female,Tier-2,1
8.45,74.6,78.0,0,1,11,2,5,1,0.0,1,Mechanical,Male,Tier-2,0
9.12,68.7,60.9,0,1,5,7,4,1,0.8,3,Computer Science,Female,Tier-3,1
9.55,78.3,69.7,0,1,14,1,0,3,0.6,8,Computer Science,Male,Tier-3,1
9.61,74.2,65.8,0,2,2,1,3,4,0.4,7,Electronics,Male,Tier-3,0
9.28,60.3,54.6,0,2,7,4,2,0,0.7,7,Chemical,Male,Tier-3,0
9.24,99.0,80.7,1,2,5,0,7,3,0.7,3,Electronics,Female,Tier-2,1
9.5,65.6,65.2,0,0,12,0,6,1,0.6,6,Computer Science,Male,Tier-2,1
9.18,76.4,76.9,2,0,7,10,0,6,0.2,2,Information Technology,Male,Tier-2,1
7.9,78.7,73.6,2,0,12,2,7,5,2.3,5,Electronics,Male,Tier-1,1
8.01,71.6,60.2,1,4,14,5,6,3,1.0,8,Electrical,Female,Tier-3,1
8.75,76.9,59.4,4,0,7,9,1,6,0.1,4,Computer Science,Female,Tier-2,0
8.0,68.2,70.6,0,0,5,5,3,0,0.3,6,Electrical,Male,Tier-3,0
6.89,86.7,57.9,0,0,5,7,1,3,1.4,8,Chemical,Female,Tier-3,0
9.46,77.7,87.9,1,0,9,6,8,6,1.5,1,Mechanical,Male,Tier-3,0
9.84,86.6,92.5,0,0,3,0,7,2,1.3,8,Computer Science,Male,Tier-2,1
8.45,95.6,85.2,0,0,14,0,0,4,1.6,8,Electronics,Male,Tier-1,1
8.45,74.6,79.5,0,0,8,3,0,0,0.9,6,Civil,Female,Tier-3,0
8.31,87.3,75.8,0,3,1,0,7,2,0.3,2,Information Technology,Male,Tier-3,1
8.88,96.4,61.4,0,1,14,0,4,5,0.4,8,Electrical,Female,Tier-3,1
7.98,76.5,85.8,0,1,4,9,0,3,0.7,4,Computer Science,Female,Tier-2,0
8.48,86.3,92.8,0,1,12,0,3,5,0.3,1,Information Technology,Male,Tier-2,1
9.28,72.4,70.6,0,2,2,10,1,0,1.9,5,Chemical,Female,Tier-2,0
7.92,92.4,74.5,0,2,3,2,8,3,1.4,5,Electronics,Female,Tier-3,0
8.51,72.0,64.5,0,3,11,9,5,4,3.9,3,Electronics,Female,Tier-2,1
7.53,86.4,70.7,0,0,6,1,8,5,0.5,3,Computer Science,Male,Tier-1,1
7.56,89.9,58.7,0,2,4,10,0,5,2.0,7,Civil,Female,Tier-3,0
7.44,63.9,71.2,5,0,1,9,0,4,1.5,4,Information Technology,Male,Tier-1,1
9.08,70.0,80.6,1,0,5,7,3,1,1.8,1,Civil,Female,Tier-1,0
8.46,69.5,79.2,0,0,3,6,1,2,1.2,3,Civil,Male,Tier-1,1
6.74,91.0,78.3,3,1,13,9,0,4,0.4,2,Computer Science,Male,Tier-2,1
8.72,63.9,43.3,0,1,12,7,5,2,0.3,6,Electronics,Male,Tier-3,0
7.45,81.9,75.6,0,0,2,3,7,6,0.3,8,Information Technology,Male,Tier-3,0
9.7,86.7,83.0,0,1,4,8,0,6,0.8,6,Computer Science,Male,Tier-2,1
9.27,80.0,74.9,0,1,13,4,5,3,2.1,8,Computer Science,Female,Tier-2,1
9.61,93.3,89.8,0,0,4,6,0,2,0.6,6,Computer Science,Male,Tier-2,1
9.26,54.9,73.7,0,1,3,3,7,5,0.9,7,Mechanical,Male,Tier-1,1
8.78,85.3,80.2,0,1,14,0,5,0,1.3,3,Civil,Male,Tier-2,0
9.36,75.8,62.0,0,0,14,10,0,1,1.9,4,Electronics,Male,Tier-2,1
8.3,59.9,82.6,0,0,5,7,8,6,1.0,8,Electronics,Male,Tier-3,0
8.84,65.0,85.2,0,4,5,8,0,2,1.0,2,Information Technology,Female,Tier-3,1
7.56,96.8,65.7,0,2,8,8,8,6,4.4,5,Mechanical,Male,Tier-3,1
9.86,85.6,56.4,0,0,10,9,2,2,2.0,2,Electronics,Male,Tier-2,0
7.42,87.6,69.1,0,1,7,7,7,4,1.3,6,Electrical,Male,Tier-3,0
9.03,89.5,62.0,0,0,11,0,7,0,1.8,4,Mechanical,Male,Tier-2,1
7.92,61.7,82.8,0,1,9,2,6,4,5.0,5,Computer Science,Female,Tier-2,1
9.95,80.9,68.6,0,1,7,4,1,2,0.7,1,Civil,Female,Tier-2,0
8.8,91.2,84.3,0,0,2,6,2,6,1.2,4,Computer Science,Male,Tier-2,1
7.84,73.2,54.7,0,0,3,7,4,3,1.7,3,Civil,Male,Tier-3,0
9.12,94.3,64.2,1,0,6,0,4,4,0.6,4,Chemical,Female,Tier-1,1
9.67,70.6,65.1,3,1,1,4,1,4,3.1,4,Electronics,Male,Tier-3,0
8.73,79.5,78.6,0,2,8,2,0,0,0.5,4,Computer Science,Male,Tier-3,1
7.8,82.8,48.0,0,4,7,6,4,5,0.3,5,Computer Science,Male,Tier-2,1
8.33,87.1,71.4,0,3,6,5,4,6,1.1,4,Computer Science,Male,Tier-3,1
9.67,74.5,70.3,0,4,5,0,2,4,0.1,1,Electronics,Female,Tier-1,1
9.48,90.1,79.7,0,0,14,10,7,4,0.1,4,Civil,Male,Tier-2,1
8.16,83.1,75.7,0,1,15,1,5,6,3.5,3,Electrical,Male,Tier-2,1
8.49,58.3,62.6,0,0,10,4,1,1,0.3,7,Mechanical,Male,Tier-1,1
9.06,99.0,45.6,0,2,5,4,1,2,0.0,6,Computer Science,Male,Tier-3,1
9.41,66.5,65.0,0,2,13,0,3,0,0.6,2,Chemical,Female,Tier-3,0
9.17,99.0,58.5,0,1,8,10,5,4,2.0,5,Mechanical,Male,Tier-2,1
9.21,76.1,59.3,0,1,8,3,8,5,0.4,3,Information Technology,Female,Tier-2,1
8.03,73.9,65.4,0,0,15,8,7,5,0.5,1,Civil,Female,Tier-3,0
9.53,82.8,85.6,0,0,13,8,7,2,0.2,8,Electronics,Male,Tier-2,1
8.29,69.6,58.5,0,4,3,4,1,0,0.4,4,Electronics,Male,Tier-3,0
8.18,55.4,50.9,0,2,9,6,3,5,3.4,5,Chemical,Male,Tier-3,0
9.77,76.7,67.5,0,0,3,10,5,4,2.1,6,Civil,Female,Tier-3,0
9.58,82.5,71.4,0,0,13,1,5,3,1.3,5,Information Technology,Male,Tier-3,1
8.23,96.5,70.5,0,0,15,0,5,5,1.5,5,Computer Science,Male,Tier-3,1
8.67,63.7,66.4,0,4,10,1,7,1,1.1,6,Computer Science,Female,Tier-3,1
7.24,85.0,71.8,0,2,14,3,7,0,0.1,8,Electronics,Female,Tier-1,1
9.55,76.8,77.8,1,1,8,5,6,3,0.1,6,Information Technology,Female,Tier-1,1
7.34,78.4,63.7,0,1,7,2,4,0,0.8,3,Electronics,Female,Tier-2,0
8.71,89.7,88.0,0,1,13,1,5,6,0.9,6,Computer Science,Female,Tier-3,1
9.04,71.9,72.6,0,0,9,6,5,6,3.6,7,Computer Science,Male,Tier-3,1
7.0,80.0,87.7,0,3,11,7,2,6,0.6,7,Civil,Male,Tier-1,1
8.41,91.1,78.4,0,1,9,8,2,0,2.5,2,Mechanical,Female,Tier-1,1
9.94,90.4,58.6,0,0,11,10,6,1,4.6,2,Information Technology,Male,Tier-3,1
7.52,63.4,49.6,0,0,14,9,5,6,1.9,6,Information Technology,Female,Tier-2,1
8.04,70.6,88.8,0,1,15,7,4,3,0.5,1,Electrical,Female,Tier-2,0
8.76,76.3,63.1,0,0,1,1,5,4,1.4,6,Computer Science,Male,Tier-3,1
8.44,87.8,73.7,0,1,1,2,5,6,0.8,3,Information Technology,Male,Tier-3,1
9.79,75.0,67.2,0,2,3,0,3,6,0.2,3,Civil,Male,Tier-1,1
9.36,79.0,92.5,4,1,7,0,4,2,0.1,3,Electronics,Male,Tier-3,0
9.0,93.0,74.0,0,1,3,5,6,3,0.1,6,Computer Science,Male,Tier-1,1
6.98,73.9,57.1,0,1,3,2,0,5,0.4,8,Computer Science,Male,Tier-2,0
8.6,95.7,71.6,3,0,4,3,5,0,1.2,4,Computer Science,Female,Tier-2,0
