cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed,salary_lpa
9.68,85.2,61.7,0,1,8,3,7,2,0.2,7,Mechanical,Female,Tier-2,1,14.6
8.65,97.8,60.1,0,2,7,5,6,1,0.0,1,Information Technology,Female,Tier-2,1,18.4
7.93,65.6,69.7,0,1,10,3,4,1,0.1,8,Mechanical,Female,Tier-3,0,0.0
9.98,87.0,57.5,0,0,9,4,7,4,0.6,8,Chemical,Male,Tier-2,1,13.19
7.03,76.7,83.4,0,0,8,4,1,1,0.5,1,Information Technology,Male,Tier-2,0,0.0
9.43,91.7,62.4,0,1,13,7,2,4,0.2,3,Information Technology,Male,Tier-2,1,19.85
8.58,97.5,81.5,0,1,7,8,3,3,2.4,4,Information Technology,Male,Tier-1,1,26.12
9.6,80.4,87.0,0,0,6,10,4,0,0.8,3,Information Technology,Male,Tier-3,1,15.53
9.56,85.4,67.9,0,1,3,7,4,4,1.6,1,Information Technology,Female,Tier-3,1,14.33
7.91,92.6,65.7,1,0,10,4,0,6,0.1,6,Mechanical,Female,Tier-1,0,0.0
9.14,90.0,64.6,5,3,4,5,0,5,3.6,3,Electronics,Female,Tier-1,1,20.88
8.09,93.1,60.9,0,0,8,3,0,1,1.7,8,Electronics,Male,Tier-2,0,0.0
7.34,74.4,69.5,0,0,12,1,4,3,0.3,1,Civil,Male,Tier-3,0,0.0
7.46,71.8,75.9,0,0,2,10,1,0,0.0,2,Computer Science,Male,Tier-2,0,0.0
8.99,64.4,57.0,1,1,15,10,2,0,0.2,4,Computer Science,Male,Tier-3,1,17.25
9.41,75.7,66.7,0,0,12,4,7,3,0.5,5,Electronics,Male,Tier-2,1,17.13
9.15,77.0,77.1,0,1,6,0,7,3,0.0,5,Information Technology,Female,Tier-2,1,19.58
8.1,76.3,75.5,0,0,15,0,1,0,0.0,3,Computer Science,Male,Tier-1,1,22.92
7.62,83.9,40.3,4,0,13,0,7,0,0.1,6,Mechanical,Female,Tier-1,0,0.0
7.67,84.2,83.2,1,2,1,3,8,1,1.7,5,Electronics,Female,Tier-3,0,0.0
9.26,77.2,91.1,0,3,7,4,5,5,0.8,2,Computer Science,Female,Tier-1,1,30.03
9.85,82.2,67.6,1,1,4,3,0,4,0.2,2,Information Technology,Male,Tier-2,1,17.61
9.67,87.9,52.4,0,2,12,5,2,4,0.3,3,Mechanical,Female,Tier-2,0,0.0
9.48,68.4,65.1,0,0,1,1,4,0,1.0,5,Information Technology,Female,Tier-2,1,17.71
8.85,89.2,64.7,0,0,5,4,2,0,0.4,5,Computer Science,Male,Tier-3,0,0.0
9.91,70.7,90.6,0,0,5,5,2,6,1.1,7,Chemical,Male,Tier-2,0,0.0
7.37,95.3,60.8,0,3,13,4,8,5,1.5,7,Computer Science,Male,Tier-2,1,23.5
9.11,80.0,70.3,1,1,6,5,4,5,0.4,1,Computer Science,Female,Tier-1,1,24.73
9.47,78.8,96.8,0,0,15,7,7,2,0.5,3,Mechanical,Male,Tier-2,1,14.16
7.46,56.5,77.1,4,0,12,1,6,0,0.1,1,Information Technology,Male,Tier-2,0,0.0
8.71,85.9,77.5,0,0,8,6,3,4,1.7,8,Mechanical,Female,Tier-2,0,0.0
8.59,79.1,73.7,0,0,15,5,2,1,0.9,2,Electronics,Female,Tier-3,0,0.0
8.42,80.1,87.7,0,1,4,9,2,2,2.2,6,Computer Science,Male,Tier-3,1,16.18
7.54,76.9,80.3,1,0,13,7,1,4,0.2,3,Mechanical,Female,Tier-2,0,0.0
9.78,85.5,99.0,0,0,12,8,4,1,3.2,8,Civil,Female,Tier-3,0,0.0
8.34,87.9,99.0,0,0,7,7,1,5,1.2,6,Electronics,Male,Tier-2,1,15.76
8.06,83.8,79.1,0,1,11,4,1,5,0.2,1,Information Technology,Female,Tier-3,1,14.16
8.29,93.8,74.5,0,1,15,3,3,2,0.6,6,Computer Science,Male,Tier-3,1,16.15
8.65,69.4,77.1,0,1,4,2,5,2,1.2,2,Electrical,Male,Tier-3,0,0.0
9.3,70.9,67.6,0,1,14,9,5,2,0.0,6,Mechanical,Male,Tier-2,1,14.37
9.38,82.9,76.7,0,0,13,8,7,2,1.5,5,Computer Science,Female,Tier-1,1,30.33
9.51,85.9,56.3,0,0,15,6,5,2,3.0,3,Civil,Female,Tier-3,0,0.0
9.92,84.2,65.7,0,2,2,0,5,2,0.1,1,Computer Science,Female,Tier-3,1,16.6
9.18,62.5,85.2,0,0,8,2,3,3,2.3,7,Mechanical,Male,Tier-1,1,18.23
9.8,63.6,82.0,1,1,5,2,4,5,0.6,6,Mechanical,Female,Tier-2,0,0.0
8.43,75.8,73.3,0,3,10,5,6,1,0.7,6,Electrical,Male,Tier-3,0,0.0
8.66,56.5,80.4,0,1,4,1,8,4,1.8,4,Computer Science,Female,Tier-2,1,21.83
8.69,81.1,94.6,0,0,12,3,3,0,0.9,6,Electronics,Female,Tier-2,1,16.84
9.3,77.1,70.0,2,3,14,1,0,4,0.4,5,Electronics,Male,Tier-2,1,17.15
7.97,67.0,56.3,0,0,2,4,5,3,1.3,6,Computer Science,Male,Tier-3,0,0.0
9.44,71.4,83.2,1,1,7,3,1,3,0.1,8,Mechanical,Male,Tier-3,0,0.0
8.44,79.3,82.0,1,0,5,3,6,6,1.1,1,Information Technology,Female,Tier-3,0,0.0
8.62,60.1,84.9,0,1,9,3,5,2,1.5,8,Information Technology,Male,Tier-1,1,26.94
8.16,70.8,59.4,0,1,7,3,8,3,0.4,8,Computer Science,Male,Tier-1,1,26.8
8.3,74.8,55.5,0,1,9,4,5,4,3.5,1,Computer Science,Male,Tier-3,1,16.84
8.46,74.4,78.4,0,1,13,1,5,3,1.0,3,Computer Science,Male,Tier-3,1,16.79
8.95,74.7,77.5,0,3,12,5,3,4,0.1,7,Computer Science,Male,Tier-2,1,24.11
7.01,94.3,70.4,1,0,10,0,8,2,3.4,7,Electronics,Female,Tier-3,0,0.0
8.77,89.4,93.8,0,2,15,9,2,2,1.4,7,Computer Science,Male,Tier-3,1,19.22
9.53,70.3,74.9,0,0,10,1,0,3,1.2,4,Electrical,Female,Tier-2,0,0.0
8.26,65.6,91.0,0,0,13,2,7,5,0.3,8,Computer Science,Male,Tier-3,1,16.82
9.6,73.0,86.4,0,3,5,1,7,0,0.6,5,Mechanical,Male,Tier-2,1,14.48
9.2,92.7,60.8,0,1,11,2,0,2,2.3,5,Computer Science,Male,Tier-1,1,28.94
9.6,52.5,63.5,0,0,6,7,8,1,0.4,7,Civil,Female,Tier-1,0,0.0
7.91,79.0,58.3,0,1,8,2,1,1,0.6,7,Computer Science,Male,Tier-2,1,19.21
8.82,74.3,80.6,0,0,10,10,5,6,0.3,3,Mechanical,Male,Tier-3,0,0.0
7.0,92.4,76.3,0,1,6,9,8,2,0.2,3,Information Technology,Male,Tier-2,1,16.8
8.15,89.8,92.6,1,1,11,0,5,5,0.0,3,Electronics,Male,Tier-3,0,0.0
9.5,60.4,82.7,0,2,4,10,6,5,1.3,8,Information Technology,Female,Tier-3,1,17.91
7.44,92.4,58.1,0,0,2,7,8,3,0.1,8,Information Technology,Male,Tier-3,1,12.87
8.93,50.0,69.0,0,0,6,7,4,2,0.8,8,Computer Science,Male,Tier-3,1,15.88
7.61,85.3,47.6,0,0,13,6,0,3,0.1,4,Computer Science,Male,Tier-1,1,23.65
7.19,86.4,78.8,0,0,13,3,8,4,4.1,7,Civil,Male,Tier-1,1,17.23
9.42,98.2,99.0,0,3,12,4,6,0,1.2,8,Computer Science,Male,Tier-3,1,20.83
9.01,80.7,76.7,0,3,14,10,7,0,1.0,3,Electronics,Female,Tier-3,1,14.15
7.13,70.0,77.6,1,1,14,9,1,4,0.2,4,Mechanical,Male,Tier-2,1,11.25
7.29,65.9,74.8,0,1,9,5,4,4,0.8,4,Mechanical,Female,Tier-1,0,0.0
8.96,95.5,79.6,0,2,8,5,7,4,0.7,2,Electronics,Male,Tier-3,1,14.19
9.36,98.4,73.0,0,0,3,6,6,0,0.4,3,Mechanical,Female,Tier-2,1,12.82
7.92,72.6,83.0,0,0,5,3,6,2,0.2,3,Electronics,Female,Tier-2,0,0.0
9.31,78.3,65.0,0,0,6,7,3,1,0.5,8,Electrical,Male,Tier-2,0,0.0
9.04,94.4,65.5,0,2,7,1,1,5,0.9,5,Mechanical,Female,Tier-3,0,0.0
8.52,87.2,58.2,0,1,2,8,2,5,0.7,3,Information Technology,Female,Tier-2,1,17.91
9.47,75.8,74.6,0,1,6,5,8,3,0.8,4,Information Technology,Female,Tier-1,1,26.7
7.78,68.9,60.6,0,0,2,0,3,1,0.8,7,Computer Science,Female,Tier-1,1,22.32
8.52,67.9,93.9,0,1,8,0,0,3,0.3,3,Chemical,Female,Tier-2,0,0.0
8.16,89.4,69.4,0,2,7,7,3,0,0.1,1,Electrical,Male,Tier-1,1,15.77
8.67,73.6,49.4,0,0,2,9,7,2,0.7,5,Computer Science,Male,Tier-3,0,0.0
8.33,73.1,60.2,0,1,4,9,7,1,2.2,6,Electrical,Female,Tier-1,1,16.25
7.47,85.3,76.8,0,0,7,6,1,4,5.0,1,Computer Science,Male,Tier-3,0,0.0
8.97,79.0,83.5,0,1,9,2,3,4,1.5,4,Computer Science,Male,Tier-2,1,21.69
9.83,82.7,79.6,0,1,3,7,6,4,0.2,1,Mechanical,Male,Tier-3,0,0.0
9.05,74.1,64.3,0,0,10,7,7,6,1.0,6,Mechanical,Male,Tier-1,1,18.82
9.05,73.6,67.6,1,1,10,6,0,6,0.3,4,Electronics,Female,Tier-3,0,0.0
8.92,69.2,66.1,0,0,8,4,7,6,0.9,5,Chemical,Male,Tier-3,0,0.0
9.69,86.5,82.4,0,2,13,7,0,5,0.7,6,Electronics,Female,Tier-3,0,0.0
9.77,79.0,76.5,0,3,9,4,5,1,0.5,2,Information Technology,Female,Tier-2,1,21.32
8.71,81.5,69.2,0,1,13,0,4,6,1.0,1,Computer Science,Female,Tier-2,1,21.4
8.52,65.8,66.4,0,0,8,7,6,6,1.9,5,Electrical,Male,Tier-1,1,16.3
8.95,86.3,68.2,0,1,4,6,5,2,0.4,2,Information Technology,Male,Tier-2,1,18.06
7.78,81.7,75.1,0,1,4,6,0,2,0.7,8,Civil,Female,Tier-3,0,0.0
7.69,86.8,92.4,0,0,11,1,5,4,0.6,4,Civil,Female,Tier-1,1,13.95
9.48,82.1,77.4,0,0,7,10,2,1,0.3,4,Computer Science,Male,Tier-3,0,0.0
9.03,81.4,70.6,0,2,4,2,5,4,0.5,2,Civil,Male,Tier-1,1,14.49
7.89,56.2,69.6,0,1,15,2,6,3,0.0,6,Information Technology,Female,Tier-3,0,0.0
8.37,91.7,97.1,0,2,11,10,5,3,0.7,8,Civil,Female,Tier-3,0,0.0
8.7,62.2,85.7,2,1,13,9,8,1,1.3,6,Electronics,Male,Tier-2,0,0.0
7.77,90.4,87.7,0,1,10,5,8,3,0.5,5,Electronics,Female,Tier-2,0,0.0
8.91,77.1,84.7,0,1,10,5,7,0,1.4,7,Computer Science,Female,Tier-3,1,17.71
8.57,58.7,74.4,0,0,7,2,4,0,1.4,2,Information Technology,Male,Tier-3,0,0.0
9.52,77.0,90.6,0,2,9,10,2,0,4.1,1,Chemical,Male,Tier-3,0,0.0
9.5,60.0,55.9,0,4,12,4,3,3,0.8,8,Electrical,Female,Tier-2,1,14.31
9.63,91.3,95.2,0,2,9,8,7,2,0.5,8,Chemical,Male,Tier-3,1,11.49
8.3,71.8,84.6,0,1,9,6,8,0,1.0,2,Electronics,Male,Tier-1,1,21.25
9.32,65.5,81.3,2,1,10,8,7,4,1.0,3,Civil,Female,Tier-1,0,0.0
8.92,85.9,65.2,0,1,12,1,2,6,4.4,1,Electronics,Female,Tier-3,0,0.0
8.9,77.5,87.1,3,2,10,9,6,2,1.2,5,Chemical,Male,Tier-2,0,0.0
8.05,84.2,89.9,0,1,15,9,7,1,0.4,8,Chemical,Male,Tier-2,0,0.0
8.51,76.6,65.8,1,0,6,0,2,3,0.2,7,Electrical,Female,Tier-2,0,0.0
9.22,91.9,66.2,0,1,1,1,0,4,1.6,8,Mechanical,Male,Tier-2,0,0.0
9.95,73.2,61.6,1,2,12,5,6,1,0.2,7,Chemical,Male,Tier-2,0,0.0
8.73,59.1,82.1,0,0,8,9,2,3,1.0,1,Chemical,Male,Tier-1,0,0.0
9.53,64.9,73.7,1,1,14,6,0,5,0.1,4,Electronics,Male,Tier-1,1,20.96
8.98,83.2,99.0,0,0,14,7,6,3,1.3,4,Information Technology,Male,Tier-3,1,15.7
9.13,70.1,55.1,0,3,6,10,6,4,1.5,4,Computer Science,Female,Tier-3,1,17.7
8.22,93.4,63.7,0,1,7,5,3,5,4.7,7,Mechanical,Male,Tier-1,1,18.97
8.11,64.0,75.2,0,1,2,5,1,3,3.1,1,Computer Science,Male,Tier-2,1,19.29
8.81,90.2,83.6,0,1,3,2,4,3,1.3,7,Civil,Male,Tier-3,0,0.0
8.89,72.8,83.1,4,2,6,8,8,6,0.3,4,Computer Science,Female,Tier-1,1,28.25
8.01,93.7,76.1,0,2,3,10,5,3,0.0,6,Information Technology,Male,Tier-3,1,15.71
8.33,84.1,79.6,1,2,5,1,8,2,0.8,6,Electronics,Female,Tier-2,0,0.0
7.58,80.3,76.5,5,0,13,10,0,0,1.5,5,Computer Science,Male,Tier-3,0,0.0
7.69,86.0,88.6,0,0,4,4,1,5,0.0,5,Computer Science,Male,Tier-3,1,14.61
7.2,92.7,67.8,0,2,5,2,5,4,0.7,1,Electronics,Female,Tier-3,0,0.0
7.41,77.4,69.2,0,3,8,0,2,2,2.1,2,Electrical,Male,Tier-2,0,0.0
8.94,55.5,84.0,0,0,15,1,1,4,1.0,2,Information Technology,Male,Tier-1,1,23.92
9.99,92.4,95.4,0,0,4,5,5,2,1.2,8,Computer Science,Female,Tier-2,1,22.24
8.85,74.7,66.8,0,0,9,9,6,6,0.6,5,Information Technology,Male,Tier-3,1,16.31
9.63,99.0,78.1,0,0,3,0,3,3,2.9,7,Mechanical,Male,Tier-1,0,0.0
8.94,70.8,70.1,0,1,12,10,8,6,0.5,1,Computer Science,Male,Tier-1,1,29.81
8.9,73.4,82.2,0,0,7,1,2,5,0.5,5,Computer Science,Male,Tier-3,1,15.73
9.86,86.9,53.7,0,0,7,9,1,3,0.7,4,Electronics,Male,Tier-3,0,0.0
9.56,87.1,70.5,1,2,1,4,4,5,0.9,4,Mechanical,Male,Tier-2,0,0.0
7.47,83.1,67.5,0,0,3,0,8,5,0.8,5,Mechanical,Male,Tier-2,0,0.0
9.72,71.3,70.5,0,1,10,10,0,5,1.7,4,Mechanical,Female,Tier-2,1,14.42
6.39,64.1,42.0,0,0,1,10,5,6,1.8,3,Computer Science,Male,Tier-3,1,13.6
8.49,69.9,99.0,0,1,8,9,7,2,0.1,6,Electronics,Female,Tier-2,1,16.82
8.49,59.8,42.6,0,0,10,3,6,3,0.9,3,Information Technology,Male,Tier-2,0,0.0
8.64,99.0,81.2,0,0,5,4,5,6,4.1,6,Computer Science,Female,Tier-2,1,22.1
8.64,65.7,58.2,0,1,15,4,2,5,0.9,8,Computer Science,Male,Tier-2,1,22.09
7.83,74.5,58.8,1,2,4,4,8,0,1.2,6,Mechanical,Female,Tier-1,1,17.05
8.46,86.3,76.8,1,1,3,9,4,4,2.0,3,Chemical,Male,Tier-3,0,0.0
9.56,78.1,84.0,0,0,7,8,0,5,2.0,2,Computer Science,Female,Tier-3,1,16.52
9.42,70.9,61.0,0,2,8,8,8,3,0.0,7,Electronics,Male,Tier-3,0,0.0
9.86,76.2,60.6,0,0,8,4,8,5,0.3,2,Computer Science,Male,Tier-2,1,21.5
9.0,70.7,58.2,0,3,13,5,0,5,2.0,8,Information Technology,Female,Tier-3,1,18.03
8.82,74.9,77.8,0,0,1,7,6,1,1.1,1,Computer Science,Male,Tier-2,1,19.6
9.95,82.7,61.4,0,1,7,6,8,2,1.0,2,Electronics,Male,Tier-3,1,13.74
9.41,65.6,91.8,0,0,5,5,1,5,2.0,7,Computer Science,Female,Tier-2,1,22.72
9.1,91.0,60.0,2,1,2,3,5,2,1.6,8,Mechanical,Female,Tier-1,0,0.0
7.06,78.9,82.0,0,1,8,2,0,5,1.4,6,Electronics,Female,Tier-2,1,15.35
9.74,71.0,95.1,0,1,15,3,2,3,0.0,8,Information Technology,Male,Tier-3,1,17.55
9.42,74.2,75.9,0,0,2,2,4,6,1.5,5,Computer Science,Male,Tier-3,0,0.0
8.54,92.0,51.7,0,2,6,7,6,6,0.2,7,Electronics,Male,Tier-2,1,17.66
8.79,87.8,80.2,1,2,12,5,4,2,0.0,1,Chemical,Female,Tier-1,1,14.57
7.6,80.9,71.8,1,1,5,5,7,1,0.7,8,Mechanical,Male,Tier-3,0,0.0
9.63,70.8,74.5,0,1,6,0,4,2,2.9,1,Information Technology,Male,Tier-3,1,15.62
9.55,84.8,95.6,0,1,11,4,5,1,2.2,8,Mechanical,Male,Tier-2,1,14.84
9.86,78.2,75.7,0,0,10,7,1,2,4.0,5,Electronics,Female,Tier-1,1,23.6
8.55,98.9,81.7,0,3,8,10,4,2,0.3,3,Computer Science,Male,Tier-3,1,17.71
9.62,77.5,66.4,3,0,9,1,6,1,1.2,2,Mechanical,Male,Tier-2,1,12.83
7.16,98.2,71.4,0,1,13,2,0,4,0.1,1,Computer Science,Male,Tier-1,1,23.17
8.42,80.3,89.6,0,1,3,8,8,5,1.6,3,Information Technology,Male,Tier-2,1,20.0
8.48,65.6,76.8,0,1,3,3,8,0,0.7,6,Electronics,Male,Tier-3,1,12.01
7.96,99.0,78.7,0,2,7,10,7,5,5.0,4,Civil,Female,Tier-2,1,14.49
8.23,60.6,88.0,0,0,3,9,8,6,0.3,6,Electronics,Female,Tier-2,0,0.0
8.84,54.3,96.2,0,1,11,4,4,1,1.5,8,Information Technology,Male,Tier-2,1,20.42
7.88,53.1,60.0,0,1,14,10,6,0,0.2,3,Mechanical,Male,Tier-2,0,0.0
8.5,99.0,68.6,0,0,10,6,0,6,0.3,3,Computer Science,Male,Tier-1,1,25.65
9.29,99.0,94.0,0,1,12,4,6,5,0.4,6,Civil,Male,Tier-3,1,10.65
8.47,79.7,99.0,1,2,5,1,8,5,0.9,2,Computer Science,Male,Tier-2,1,21.09
8.79,83.2,71.6,1,0,10,6,2,2,0.5,4,Electronics,Female,Tier-3,0,0.0
8.18,81.0,78.5,0,1,15,10,8,4,0.6,1,Computer Science,Male,Tier-2,1,21.35
9.17,56.8,79.6,1,1,4,5,4,1,0.7,6,Information Technology,Female,Tier-2,1,19.19
9.27,95.5,78.0,3,1,11,10,8,4,0.1,5,Information Technology,Male,Tier-2,1,22.4
8.2,93.9,78.2,0,2,9,8,7,1,1.1,8,Information Technology,Male,Tier-1,1,26.89
8.6,63.2,92.7,0,0,11,1,6,5,1.0,1,Electrical,Male,Tier-1,1,14.85
8.78,81.9,51.6,0,1,12,1,5,3,3.3,2,Computer Science,Male,Tier-3,1,19.01
7.64,77.1,66.5,0,1,8,7,1,1,0.1,7,Computer Science,Female,Tier-3,0,0.0
7.23,75.5,83.3,0,0,12,9,6,0,0.0,6,Electronics,Male,Tier-2,1,15.06
9.6,69.9,68.5,0,2,9,10,1,3,0.1,1,Chemical,Male,Tier-3,0,0.0
9.29,76.7,78.7,1,0,6,0,5,2,0.5,2,Electronics,Female,Tier-3,0,0.0
9.18,71.7,89.1,0,0,2,7,5,5,0.2,2,Chemical,Male,Tier-2,0,0.0
7.82,90.8,95.8,0,1,8,4,8,6,0.2,7,Computer Science,Male,Tier-2,1,21.25
7.37,77.7,78.6,0,0,14,0,3,1,2.0,1,Computer Science,Female,Tier-3,1,15.31
7.79,69.7,94.4,0,1,1,9,8,5,0.4,5,Information Technology,Male,Tier-3,1,13.79
8.23,77.7,76.8,0,2,11,10,1,0,0.5,5,Mechanical,Male,Tier-3,0,0.0
7.47,76.3,71.1,0,0,5,0,4,6,1.2,1,Electronics,Male,Tier-3,0,0.0
8.11,75.8,54.9,0,0,2,5,2,2,0.4,7,Computer Science,Male,Tier-3,0,0.0
9.82,86.1,62.0,3,0,13,9,5,0,0.8,4,Mechanical,Female,Tier-2,0,0.0
9.89,74.7,75.1,0,0,7,10,1,2,0.7,8,Civil,Male,Tier-1,1,15.51
6.99,71.1,75.3,0,0,5,1,8,5,0.3,3,Mechanical,Female,Tier-1,0,0.0
9.2,61.7,78.0,0,2,10,1,3,1,1.3,5,Mechanical,Female,Tier-3,0,0.0
8.98,77.9,98.9,0,1,3,0,6,6,1.8,2,Information Technology,Male,Tier-3,1,17.14
9.1,92.9,84.8,0,0,14,0,4,6,1.5,5,Electronics,Female,Tier-3,1,13.68
8.13,76.5,85.5,0,2,7,3,7,6,0.5,8,Computer Science,Male,Tier-1,1,29.92
9.4,72.0,98.8,3,0,12,4,3,4,2.7,6,Information Technology,Male,Tier-3,1,16.88
9.3,68.9,70.4,0,1,3,3,6,2,2.3,4,Civil,Male,Tier-3,0,0.0
9.92,57.3,68.4,0,0,6,5,4,6,0.3,1,Civil,Female,Tier-2,0,0.0
9.13,92.1,90.9,0,0,4,7,2,5,0.1,4,Chemical,Male,Tier-2,0,0.0
7.35,83.8,81.3,0,1,12,10,7,4,2.2,3,Chemical,Female,Tier-2,1,11.74
8.46,87.2,74.4,1,1,10,10,5,6,1.4,7,Chemical,Male,Tier-2,1,11.56
8.65,81.0,74.2,0,1,2,1,3,2,0.4,5,Computer Science,Male,Tier-2,1,19.41
8.36,68.3,72.8,0,1,9,0,8,4,0.4,6,Computer Science,Male,Tier-3,1,16.63
9.3,74.2,73.7,1,0,6,1,8,1,0.4,2,Electrical,Female,Tier-3,0,0.0
7.94,72.0,75.0,0,1,15,9,1,0,2.0,6,Information Technology,Female,Tier-3,1,15.24
9.87,73.0,71.1,0,2,5,10,8,1,0.3,7,Information Technology,Female,Tier-3,1,18.2
8.92,73.1,82.2,0,0,13,5,3,2,1.1,2,Electronics,Female,Tier-3,0,0.0
7.58,91.3,84.7,0,0,5,10,8,6,1.8,8,Electronics,Male,Tier-1,1,21.69
7.8,99.0,67.7,0,1,8,3,7,3,0.5,4,Computer Science,Female,Tier-2,1,20.94
9.84,67.5,86.7,0,1,5,6,2,0,0.1,6,Civil,Female,Tier-2,0,0.0
7.76,76.0,58.5,3,1,8,1,6,6,1.4,6,Electrical,Male,Tier-1,0,0.0
9.11,80.6,81.5,0,1,8,0,1,4,0.0,7,Mechanical,Male,Tier-2,0,0.0
9.75,66.2,82.2,0,3,1,4,1,0,1.8,1,Computer Science,Male,Tier-1,1,27.08
7.7,78.6,73.9,0,0,4,8,3,0,0.4,7,Computer Science,Male,Tier-2,1,18.73
9.71,82.2,75.7,0,1,9,5,6,6,1.6,3,Information Technology,Male,Tier-2,1,22.43
9.42,77.1,72.0,0,1,14,5,3,1,0.8,1,Electronics,Female,Tier-2,1,16.98
7.51,85.5,68.4,0,1,15,0,1,2,0.4,8,Electronics,Male,Tier-2,1,14.76
8.93,78.0,75.0,0,0,2,0,1,5,2.3,5,Computer Science,Female,Tier-2,0,0.0
9.77,43.6,67.9,0,1,11,3,4,5,1.5,6,Chemical,Male,Tier-2,0,0.0
7.22,66.5,89.8,0,1,4,1,2,1,0.1,4,Electronics,Female,Tier-1,0,0.0
8.46,95.2,47.7,3,1,4,2,2,2,2.7,4,Electronics,Male,Tier-3,0,0.0
8.58,84.2,73.3,0,0,1,10,0,3,0.6,2,Computer Science,Female,Tier-2,1,17.8
8.05,43.8,50.3,0,1,10,5,2,1,0.2,5,Chemical,Male,Tier-3,0,0.0
8.45,59.9,61.2,0,2,10,9,3,6,1.5,2,Electronics,Male,Tier-3,1,14.1
8.06,86.7,67.5,0,2,14,0,5,3,0.7,8,Computer Science,Female,Tier-3,1,18.35
8.79,71.1,92.4,0,1,7,10,5,2,1.1,1,Mechanical,Male,Tier-1,0,0.0
6.27,45.6,90.0,0,1,12,10,4,0,1.2,4,Information Technology,Female,Tier-3,0,0.0
8.73,90.7,75.9,0,0,1,9,3,3,0.2,4,Civil,Female,Tier-2,0,0.0
8.78,86.7,75.8,0,1,5,1,5,3,3.5,6,Electronics,Male,Tier-1,1,23.58
8.41,68.0,88.5,0,0,8,3,4,6,0.1,3,Computer Science,Male,Tier-3,1,15.32
9.3,92.9,89.7,0,2,4,5,0,2,0.9,6,Mechanical,Male,Tier-1,1,18.86
9.13,68.5,67.5,0,0,5,2,1,2,0.2,8,Information Technology,Female,Tier-3,0,0.0
8.64,70.5,83.7,0,1,11,8,8,6,2.1,1,Information Technology,Male,Tier-3,1,16.42
8.25,72.2,62.6,0,2,10,9,3,1,0.2,5,Civil,Female,Tier-1,1,16.59
8.05,55.3,69.9,1,2,12,3,5,1,0.6,3,Computer Science,Female,Tier-3,1,16.68
8.42,83.0,82.7,0,1,3,6,4,2,0.1,6,Chemical,Female,Tier-1,1,12.67
7.86,84.2,66.4,0,1,5,10,1,3,0.6,4,Mechanical,Male,Tier-2,0,0.0
7.63,72.5,70.4,0,1,12,4,0,6,0.0,5,Computer Science,Male,Tier-1,1,26.19
8.96,86.5,53.4,0,0,3,5,0,4,0.6,2,Computer Science,Male,Tier-3,1,13.82
9.74,58.9,80.9,0,0,4,8,0,1,1.2,1,Electronics,Male,Tier-1,1,19.07
7.57,86.2,63.5,1,0,11,8,5,2,0.2,8,Information Technology,Female,Tier-3,0,0.0
9.3,81.9,64.3,0,0,3,5,6,4,0.8,2,Computer Science,Male,Tier-3,1,16.73
8.62,69.7,92.6,0,3,5,1,6,4,0.6,4,Electronics,Male,Tier-3,0,0.0
9.92,83.0,66.1,5,0,2,8,8,6,0.4,3,Information Technology,Male,Tier-1,1,24.53
7.91,67.4,84.8,4,1,9,10,2,4,1.1,8,Information Technology,Female,Tier-3,0,0.0
8.69,91.3,89.3,0,0,3,1,8,4,5.0,8,Computer Science,Female,Tier-3,1,20.03
8.01,84.3,86.9,0,3,10,1,0,0,2.8,2,Computer Science,Male,Tier-3,1,17.69
9.8,82.4,71.8,0,0,14,1,1,1,3.5,4,Computer Science,Male,Tier-2,1,23.22
8.27,72.5,69.4,2,1,1,6,6,4,0.0,8,Electrical,Male,Tier-2,0,0.0
9.66,87.3,63.1,0,1,5,10,1,4,0.3,2,Electronics,Female,Tier-2,0,0.0
7.35,92.4,52.1,5,2,4,3,3,6,2.6,1,Electronics,Male,Tier-2,0,0.0
8.75,97.3,85.0,0,0,2,7,1,2,0.0,2,Mechanical,Female,Tier-2,0,0.0
8.78,71.5,83.8,0,2,15,7,1,5,0.5,1,Information Technology,Male,Tier-3,1,14.95
9.32,87.8,81.2,0,1,12,0,0,2,1.1,1,Civil,Female,Tier-2,0,0.0
9.73,94.7,38.1,0,0,12,0,8,5,4.1,6,Computer Science,Female,Tier-3,1,21.19
8.95,75.1,72.7,2,0,8,3,2,0,0.3,5,Civil,Male,Tier-3,0,0.0
7.31,94.9,83.2,0,1,9,1,0,4,1.4,3,Computer Science,Male,Tier-3,0,0.0
8.1,79.9,91.7,0,0,6,2,5,0,1.1,2,Computer Science,Male,Tier-2,1,17.33
7.48,65.8,78.9,0,2,8,9,7,6,1.0,7,Electrical,Female,Tier-1,1,17.28
9.83,69.5,77.5,0,0,2,1,6,5,1.4,6,Computer Science,Male,Tier-3,1,18.06
9.43,60.7,66.2,0,1,11,9,6,6,0.3,4,Computer Science,Female,Tier-2,1,22.47
8.36,77.5,79.9,1,1,6,8,1,2,0.4,5,Computer Science,Male,Tier-2,1,19.42
8.91,76.1,71.9,0,1,1,5,3,5,0.8,7,Electronics,Female,Tier-2,1,16.34
9.12,80.3,65.5,0,0,10,6,5,1,0.6,3,Information Technology,Male,Tier-1,1,24.24
